specialties,company_name,industry,contact_phone,contact_email,company_website,contact_name,designation,Country,State,City,building_location,admin_id,contact_name_notes,company_address
,Uruk Tourism LLC,,971 4 256 4555,gm@uruktourism.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.uruktourism.com/,not picking up the call
,Euroland IR JLT,,971 44362374,annabella.juaban@euroland.com,,Ms. Annabella,,United Arab Emirates,Dubai,,,Joicy1,https://services.euroland.com/dubai/,Sent mail. Spoke to Ms. Annabella
,Clear Image Technology LLC,,971 4 354 4408,rasheed@citech.ae,,Mr. Rasheed,,United Arab Emirates,Dubai,,,Joicy1,http://www.citech.ae/,sent mail. Spoke to Mr.hasnain
,DNO,,971 4 3308818,urooj.khan@dno.no,,Ms. Urooj,,United Arab Emirates,Dubai,,,Joicy1,http://www.dno.no/,sent mail. Spoke to admin
,QTM uae,,971 4 453 1707,info@qtmesco.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.qtmesco.com/,Not interested
,Seed Graphics Design LLC,,971 2 650 7506,info@seedgraphics.ae,,Mr. Rashid,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://seedgraphics.ae/,sent mail
,Wellness By Design,,971 4 362 9625,abigail.cuenca@thewellness.ae,,Ms. Abi,,United Arab Emirates,Dubai,,,Joicy1,http://wellnessbd.com/,sent mail. Spoke to abi
,the school of research science uae,,971 4 601 1011,srs.ae,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.srsdubai.ae/,not picking up the call
,Al Futtaim Motors,,971 4 706 3333,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.alfuttaimmotors.ae/,not picking up the call
,vlcc international uae,,971 2 681 4771,,,,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.vlccwellness.com/UAE/en/,not picking up the call. HR in dubai office.
,Western International LLC,,971 4 816 3000,afsal.k@westernint.com,,Mr. Afsal,,United Arab Emirates,Dubai,,,Joicy1,http://www.westerninternationalllc.com/,sent mail. They have some openings.
,Pixel Digital Systems LLC,,9714) 454 1629,sales@pixel-digital.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://pixel-digital.com/,Not picking up the call.
,akshay software technologies ltd,,971 4 390 0790,swamy@akshay.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://akshay.com/,Recruitment consultant
,Al Jaraf Fisheries,,971 2 815 5555,nfo@aljaraffisheries.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.aljaraffisheries.com/,not picking up the call
,Al Jaber Group,,971 2 554 6550,d@ajes.ae,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.ajes.ae/,call back end of nov
,Aurohill uae,,971 7 2077279,dubai@aurohill.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.aurohill.com/,call not connecting
,Harman Middle East,,971 4 887 3336,joshy@harmanme.com,,Mr. joshy,,United Arab Emirates,Dubai,,,Joicy1,http://www.harmanhouse.com/,spoke to admin. Sent mail
,AppsTec Technology Services,,971 4 3515 277,sirisha.sagi@appstec-me.com,,Ms. Nisha,,United Arab Emirates,Dubai,,,Joicy1,http://www.appstec-me.com/,spoke to admin. Sent mail
,isyx technologies,,971 4 452 8885,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.isyxtech.com/,Not picking up the call
,Global Technology Services LLC,,971 4 507 9999,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.gtsuae.com/,Not interested
,Halian International FZ - LLC,,971 (0) 4 365 2600,irish.cruz@halian.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://halian.com/,call not connecting
,Cummins Middle East FZE,,0971 4 8809911,lq243@cummins.com,,Ms. Shainy Abdulsalam,,United Arab Emirates,Dubai,,,Joicy1,http://www.cummins.com/,sent mail
,Corrosion Technology Services,,971-2-634 6990,buDhabi@ctsonline.com,,,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://ctsonline.com/,call not connecting
,Cantaloupe,,"971 4 352 6560
971 043526566",inquiryme@cantaloupeconsult.com,,Mr. Shyam,,United Arab Emirates,Dubai,,,Joicy1,http://cantaloupeconsult.com/,"cal tomorrow, ask for shyam"
,Jacobs DCSA Ltd,,971.4.294.4142,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.jacobs.com/,Not picking up the call
,Raqmiyat Information Technology,,971 4 295 9606,,,Ms. Jayalakshmi,,United Arab Emirates,Dubai,,,Joicy1,www.raqmiyat.com,Call back at 3.30
,Ghobash Trading And Investment,,971 4 251 7777,info@ghobash.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.ghobash.com/,call transferred to HR. he is not picking up the call
,SAPCLE FZ LLC,,971 4 443 4151,info@sapcle.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.sapcle.com/,call back /they will call back.
,V-Tac Technologies DMCC,,971 44539898,honey@vtacexports.com,,Ms. Honey,,United Arab Emirates,Dubai,,,Joicy1,www.vtacexports.com,sent mail. Spoke to honey
,FREIGHT SYSTEMS COMPANY,,971 - 4 - 8815154,jillian.aedxb@freightsystems.com,,Ms. Jillian,,United Arab Emirates,Dubai,,,Joicy1,http://www.freightsystems.com/,"Not available this week.
Sent mail"
,Al Hamra Golf and Marina Club,,#ERROR!,info@alhamramarina.com,,,,United Arab Emirates,Ras al Khaimah,,,Joicy1,http://www.alhamramarina.com/,Not picking up the call
,Abra VM & SD International FZ- LLC,,971 4 449 4064,hr@abravmsd.com,,Ms. Uma,,United Arab Emirates,Dubai,,,Joicy1,http://www.abravmsd.com/,sent mail. Spoke to admin
,DESCON ENGINEERING FZE,,971 6 526 9020,descon.uae@descon.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.descon.com/,Not picking up the call
,TELFORD INTERNATIONAL LTD,,971 2 671 0330,sudeep@telford.ae,,Mr. Sudeep,,United Arab Emirates,Dubai,,,Joicy1,http://www.telford.ae/,"sent mail. Spoke to sudeep,finance manager"
,Bird Technologies FZ LLC,,971-044456831,admin@birdtech.ae,,Ms.Anamika,,United Arab Emirates,Dubai,,,Joicy1,http://www.bird.in/btuae/,spoke to Ms. Anamika. Sent mail
,Dunia Finance LLC,,971 044256700,reception@dunia.ae,,Ms. Priya,,United Arab Emirates,Dubai,,,Joicy1,https://www.dunia.ae/,sent mail. Spoke to admin
,Al Faraa Gen. Cont. Co. (L.L.C.),,971 2 643 13 33,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.alfaraa.com/,call back
,Fractal Systems FZCO,,971 4 392 2105,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.fractal.ae/,call not connecting
,AppsTec Technology Services,,971 4 3515 277,praj@appstec-me.com,,Mr. prival,,United Arab Emirates,Dubai,,,Joicy1,http://www.appstec-me.com/,spoke to prival. They have some openings.sent mil
,OOMMAA Group of Companies,,971 6 565 9696,usman.chaudhry@oommaagroup.ae,,Mr. Usman,,United Arab Emirates,Sharjah,,,Joicy1,http://www.oommaagroup.ae/,spoke to Mr. Usman. Sent mail to GM
,Cirta Electromechanical Contracting & Maintenance,,971 2 557 5446,,,,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.cirta.ae/,Not picking up the call
,NMC Trading,,971-4-2172700,trading@nmc.ae,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.nmctrading.com/,Not picking up the call
28-11-2016,Al Mihad Training Consultancy,,971 6 5256699,info@almihadtraining.com,,Mr. Faisal,,United Arab Emirates,Sharjah,,,Joicy1,http://almihadtraining.com/,sent mail. Spoke to admin
,Al Ghazal Transport,,971 2-5528400,elsy@adnh.com,,Mr. Mirvat Salem,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.demo.alghazaltransport.ae/,Sent mail. Not picking up the call
,Aims Training Center,,02-6724334,contactus@edu-aims.com,,Ms. Janani,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.edu-aims.com/,sent mail. Spoke to admin
,ADNIC Corporate,,02 4080100,adnic@adnic.ae,,Mr. Amal Salameh,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.adnic.ae/,Not picking up the call
,Adecco Middle East,,04-3687900,mohamed.bahaa@adecco.com,,Mr. Mohammed,,United Arab Emirates,Abu Dhabi,,,Joicy1,www.adeccome.com/,"sent mail. Spoke to admin
Recruitment Consultant"
30-11-2016,Sai Magic Marketing & Promotions,,971-(0)6-741-2333,info@saimagic.com,,,,United Arab Emirates,Sharjah,,,Joicy1,http://www.saimagic.com/,Not picking up the call
,Skyrocket Training,,971 (4) 3791185,info@skyrocket-training.com,,Ms. Raichel,,United Arab Emirates,Dubai,,,Joicy1,http://www.skyrocket-training.com/,spoke to admin. sent mail to HR(raichel)
,Sharaf Aviation Services Academy,,971 4 3976161,info@sharafacademy.com,,,,United Arab Emirates,Dubai,,,Joicy1,https://www.sharafacademy.com,Not picking up the call
,Al Najah School,,02 5530935,info@alnajahschool.com,,Mr. Maden Nasser,,United Arab Emirates,Dubai,,,Joicy1,http://www.alnajahschool.com/,call later. Mr. Madan not available
,Zabeel Institute of Management & Technology,,971-4-3974905,operation@zabeelinstitute.ae,,Mr. Chandrasekhar,,United Arab Emirates,Dubai,,,Joicy1,http://www.zabeelinstitute.ae/,Sent mail. Spoke to admin
,Quick Registration LLC,,97142633322,saraali@quickregistration.ae,,Ms. Sara Ali,,United Arab Emirates,Dubai,,,Joicy1,http://quickregistration.ae/,sent mail spoke to hr sara. they dont have openings now but they will send the confirmation
,Galadari Brothers Co. L.L.C,,971 4-338-8800,mvenkataramiah@galadarigroup.com,,Mr. Madhukar,,United Arab Emirates,Dubai,,,Joicy1,http://www.galadarigroup.com/,sent mail to HR. spoke to admin
,HMC Loyality,,971 065748820,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.hmcloyalty.com/,Not picking up the call
,Island Falcon Medical Supplies,,02-6671440,mail@islandfalcon.com,,Mr. Fernandes,,United Arab Emirates,Dubai,,,Joicy1,www.islandfalcon.com,sent mail. spoke to HR. have openings. interested. will send confirmation mail.
,Infonet Institute,,04-3348140,richard@infonetinstitute.com,,Mr. Richard,,United Arab Emirates,Dubai,,,Joicy1,http://infonetinstitute.com/,sent mail. spoke to admin
,Lynchpin,,04-4370704,hr@lynchpintraining.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.lynchpintraining.com/,sent mail. spoke to admin
,M A Q Computer Services L.L.C,,04 234 6106,info@maquae.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.maquae.com/,Not picking up the call
,Madenaty Real Estate,,971 43663656,info@madenaty.ae,,Mr. Adnan,,United Arab Emirates,Dubai,,,Joicy1,http://www.madenaty.ae/,sent mail. spoke to Adnan HR
04-12-2016,Arcadis,,971 (0)4 423 3900,middleeast@arcadis.com,,,,United Arab Emirates,Dubai,,,Joicy1,https://www.arcadis.com,Not picking up the call
04-12-2016,arabian construction company (acc),,971 024109828,NA,,,,United Arab Emirates,Dubai,,,Joicy1,https://www.accsal.com/,Not picking up the call
04-12-2016,Al Falah Holding,,971 2 5579022,NA,,,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.alfalahholding.com/,Not picking up the call
04/13/2016,Diamondlease LLC,,971 4 885 2677,enquiry@diamondlease.com,,,,United Arab Emirates,Dubai,,,Joicy1,https://www.diamondlease.com/,Not picking up the call
04-12-2016,the purple chair,,9.72E+11,info@thepurplechair.co,,,,United Arab Emirates,Dubai,,,Joicy1,https://www.diamondlease.com/,Not picking up the call
04-12-2016,Imperial Royal,,971 4 3941747,info@imperialroyal.ae,,,,United Arab Emirates,Dubai,,,Joicy1,http://imperialroyal.ae/,Not picking up the call
04-12-2016,crab tavern,,44308046,reservations@crabtavern.ae,,Ms. Steema,,United Arab Emirates,Dubai,,,Joicy1,http://www.crabtavern.ae/,Not picking up the call. Ms. steema
04-12-2016,Al Madar Engineering,,971 6 534 4007,"info@almadar-holding.com
",,,,United Arab Emirates,Sharjah,,,Joicy1,http://www.almadar-holding.com/,spoke to admin. sent mail
04-12-2016,Parzel Express and Logistics LLC,,971 4 338 4770,contact@parzel.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://parzel.com/,call not connecting
04-12-2016,Bin Moosa & Daly Ltd LLC,,971 026437220,HR@moosa-daly.com,,Mr. Baiju,,United Arab Emirates,Dubai,,,Joicy1,http://moosa-daly.com/,spoke to HR. sent mail
04-12-2016,Mosaic Interiors LLC,,971 4 267 0580,info@mosaicinterior.com,,Ms. Jocelyn,,United Arab Emirates,Dubai,,,Joicy1,http://www.mosaicinterior.com/,spoke to admin. sent mail
04-12-2016,amzan neon llc,,971-4-340 0061,lijo@amzanme.com,,Mr. Lijo,,United Arab Emirates,Dubai,,,Joicy1,http://www.amzanme.com/,spoke to admin. sent mail
05-12-2016,German Imaging Technologies,,971 4 285 3538,chaithanya@gitmea.com,,Ms. Chaithanya,,United Arab Emirates,Dubai,,,Joicy1,http://gitmea.com/,spoke to admin. sent mail
05-12-2016,Bhatia Brothers Gulf,,971 044550600,,,Mr. Rajaram,,United Arab Emirates,Dubai,,,Joicy1,http://www.bhatia-brothers.ae/contactus.html,Not picking up the call
05-12-2016,Al Ain Farms For Livestock Production,,971 37832111,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.alainfarms.com/,Not picking up the call
05-12-2016,Eisa Alderbasti Accounting and Auditing,,,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.alderbasti.com.qa/,No contact number
05-12-2016,Rawabi Holding uae,,00971 4 2312900,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.rowan.com/contact-us/default.aspx,Not picking up the call
05-12-2016,Al Nasser Industrial Enterprises LLC,,971 2 5059160,,,,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.anieuae.com/,Not picking up the call
05-12-2016,Fete Events uae,,971 50 4512 630,events@fetedubai.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.fetedubai.com/,spoke to HR. sent mail
05-12-2016,City Light General Trading,,971 4 225 5147,,,,,United Arab Emirates,Dubai,,,Joicy1,NA,Not picking up the call
05-12-2016,Abdulla Ali Hussain Waterproofing Co. L.L.C uae,,971 2 6218898,vinods@awatcouae.com,,Mr. Vinod,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://awatcouae.com/,spoke to admin. sent mail
05-12-2016,Torry Harris Business Solutions,,971 - 4 - 3900240/1,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.thbs.com/,
05-12-2016,Khansaheb Civil Engineering L.L.C.,,971 4 605 7200,ismail.kadar@khansaheb.ae,,Mr. Ismail,,United Arab Emirates,Dubai,,,Joicy1,http://www.khansaheb.ae/,spoke to admin. sent mail
05-12-2015,New Indian Model School,,971 4 2366630,"hr@nimsuae,com",,Mr. Khurshid,,United Arab Emirates,Dubai,,,Joicy1,http://www.nimsdxb.com/,Not picking up the call
05-12-2016,Mulk Holdings,,971 6 526 2202,ahd.akhtar@mulkholdings.com,,Mr. Ahd,,United Arab Emirates,Sharjah,,,Joicy1,http://www.mulkholdings.com/,Not picking up the call
05-12-2016,Akzo Nobel UAE Paints LLC,,971 4 3990417,boscojohn.dsouca@akzonobel.com,,Mr. Bosco,,United Arab Emirates,Dubai,,,Joicy1,https://www.akzonobel.com/hpmo/contact.aspx,spoke to admin. sent mail
05-12-2016,On Time Group,,04 252-5000,kapil.s@ontimegroup.com,,Mr. Kapil,ext 421,United Arab Emirates,Dubai,,,Joicy1,http://www.ontimegroup.com/,spoke to HR. sent mail
05-12-2016,MAC Group,,971 4 2507555,Info.uae@macgroup.me,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.macgroup.me/,call not connecting
05-12-2016,Royal Technology Solutions,,"02-8111333
028111375",faizaan.aamir@rts.ae,,Mr. Faizaan,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.rts.ae/,spoke to HR. sent mail
05-12-2016,United Eastern Group,,971 2 627 2737,ueginfo@ueg.ae,,Mr. Alaa,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.ueg.ae/,spoke to admin. sent mail
05-12-2016,Abu Dhabi University,,971 2 5015935,hr@adu.ac.ae,,Ms. Hana,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://adukg.ae/,Not picking up the call
05-12-2016,Schlemmer Middle East FZE,,971 / 4 / 88 65 202,mark.armendez@schlemmer.com,,Mr. Mark,,United Arab Emirates,Dubai,,,Joicy1,https://www.schlemmer.com/,Not picking up the call
06-12-2016,"Ginza Restaurants Dubai, UAE",,971 4 315 8100,ajith.babu@ginzaretail.com,,Mr. Ajith,,United Arab Emirates,Dubai,,,Joicy1,http://www.ginzaretail.com/restaurants/contact-us/,spoke to admin. sent mail to HR
06-12-2016,Tiger properties UAE,,971 65440701,Info@tigergroup.net,,Mr. Amrohamdi,,United Arab Emirates,Dubai,,,Joicy1,http://tigergroup.net/pages/,Not picking up the call
06-12-2016,AxiTrader ME DMCC,,971 4 457 9800,duaa.mohammad@axitrader.com,,Ms. Duaa,,United Arab Emirates,Dubai,,,Joicy1,https://www.axitrader.com/ae-en/contact-us,Spoke to admin. sent mail
06-12-2016,Centro Barsha,,971 4 704 0000,hr.centrobarsha@rotana.com,,Ms. Fema,,United Arab Emirates,Dubai,,,Joicy1,https://www.rotana.com/centrohotels/unitedarabemirates/dubai/centrobarsha,Spoke to Hr. Not required now. sent mail
06-12-2016,WG,,9712 6519800,jocelyn.marzan@woodgroup.com,,Ms. Jocelyn,,United Arab Emirates,Dubai,,,Joicy1,http://www.woodgroup-psn.com/,Not picking up the call
06-12-2016,Azizi Developments,,971 4 359 6673,zainab@aziziinvestments.com,,Ms. Zainav,,United Arab Emirates,Dubai,,,Joicy1,http://azizidevelopments.com/book-now-register-your-interest/,
06-12-2016,Arctic Company LLC,,971 4 285 7527,manoj@arctic-llc.com,,Mr. Manoj,,United Arab Emirates,Dubai,,,Joicy1,http://www.arctic-llc.com/WebsiteContent/index.aspx,Not picking up the call
06-12-2016,Wakanow,,97144427891,josephineb@wakanow.com,,Ms. Josephine,,United Arab Emirates,Dubai,,,Joicy1,http://www.wakanow.com/,Not picking up the call
06-12-2016,Ghobash Trading & Investment Company,,971 4 251 7777,recruitment@ghobash.com,,Mr. Hussain Shehzab,,United Arab Emirates,Dubai,,,Joicy1,http://www.ghobash.com/,Spoke to admin. sent mail
06-12-2016,Pico International,,971 4 420 4028,@pico.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.pico.com/sa/en/,Not picking up the call
06-12-2016,Halian International FZ - LLC,,971 (0) 4 365 2600,"irish.cruz@halian.com
",,,,United Arab Emirates,Dubai,,,Joicy1,http://halian.com/,call not connecting
06-12-2016,Children?s Lane,,26267270,"mjbbayani@gmail.com
hello@childrenslane.com",,Ms. Joy,,United Arab Emirates,Dubai,,,Joicy1,http://www.childrenslane.com/contact/,call not connecting
06-12-2016,Rivoli Group,,971 4 376 5000,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.rivoligroup.com/,Not picking up the call
06-12-2016,Averda International,,971 4 4497500,"dubai@averda.com
rhea.gendrano@averda.com",,Ms.Rhea,,United Arab Emirates,Dubai,,,Joicy1,https://www.averda.com/,spoke to admin. sent mail to HR
06-12-2016,Orient Financial Brokers,,971 4 3514900,info@orientfinance.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.orientfinance.com/careers.asp,Not interested
06-12-2016,Al Tayer Group,,971 4 201 1111,,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.altayer.com/,Not picking up the call
07-12-2016,Easa Saleh Al Gurg LLC,,971 4-227-9666,esag@algurg.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.algurg.com/,Not picking up the call
07-12-2016,Hexa Oil & Gas Services LLC,,971 2 5511430,info@hexame.com,,Ms. Jennifer,,United Arab Emirates,Dubai,,,Joicy1,http://hexame.com/,spoke to admin. sent mail
06-12-2016,Thuraya Telecommunications Company,,971 4 4488888,sales@thuraya.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.thuraya.com/,Not picking up the call
15-12-2016,TAA,,,lilia@taaindustries.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://taa-group.com/contact/,sent mail. no contact number
26-12-2016,I.F.F.C.O.,,971 65029000,sshenoy@iffco.com,,Mr. Sachen,,United Arab Emirates,Sharjah,,,Joicy1,http://www.iffco.com/,spoke to admin ms. nadiya. sent mail to sachen hr
26-12-2016,Best Western premierdubai,,971 4 265 9888,reservations@bestwesternpremierdubai.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://bestwesternpremierdubai.com/,not picking up the call
26-12-2016,Al Fara'a General Contracting,,971 2 643 1333,mohit.g@alfaraa.com,,Mr. Mohit,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.alfaraa.com/default.aspx,sent mail. spoke to admin. mohit is the concern person
26-12-2016,Interoffice Technology LLC,,,support@i-tech.ae,,,,United Arab Emirates,Dubai,,,Joicy1,under construction,sent mail no contact number
26-12-2016,Boodai Trading Company LLC,,971-4-268 0258 / 269 0079,mail@btcuae.com,,,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://www.boodaitrading.com/,"hr in kuwait call tomorrow at 042690080
sent mail. not interested"
26-12-2016,Sobha Group,,44238064,amit@sobha-me.com,,Mr. Amit,,United Arab Emirates,Dubai,,,Joicy1,http://www.sobha-me.com/,Amit is not in office. spoke to admin. sent mail
26-12-2016,Layers Interior Decoration LLC,,,info@layers.ae,,,,United Arab Emirates,Dubai,,,Joicy1,http://layers.ae/,no contact details found. only mail id. mail sent
26-12-2016,Techno Fire & Safety Co. LL,,"42634669
0528227315",sales@technofireuae.com,,Mr. Krishna,,United Arab Emirates,Dubai,,,Joicy1,http://www.technofireuae.com/,person not available call back later. got mobile number
26-12-2016,Orient Stone Technology,,971 6 543 0832,info@ost.ae,,Ms. Eva,,United Arab Emirates,Sharjah,,,Joicy1,http://www.ost.com/,no need sent mail. spoke to hr eva
26-12-2016,Azzalia Designs,,971-67449977,,,,,United Arab Emirates,Sharjah,,,Joicy1,http://azzalia.ae/,call not connecting
26-12-2016,Access Advertising,,521276693,PR@accessads.com,,Mr. Afsal,,United Arab Emirates,Abu Dhabi,,,Joicy1,http://accessads.com/,they have some requirements. wil send the confirmation. spoke to hr afsal. sent mail
26-12-2016,The Heart of Europe (THOE),,971 4 818 1481,sales@thoe.com,,,,United Arab Emirates,Dubai,,,Joicy1,http://www.thoe.com/en/,not picking up the call
26-12-2016,Parsons International,,971 4 4029700,,,,,United Arab Emirates,Dubai,,,Joicy1,https://www.parsons.com,not picking up the call
26-12-2016,Fire 7 LLC,,971 4 267 1510,hr@fire7.ae,,Ms. Lakshmi,,United Arab Emirates,Dubai,,,Joicy1,http://www.fire7.ae/,"have some openings but need to discuss with the team. caall back on 28th. spoke to hr lakshmi
sent mail
forwarded to management waiting for feedback
call back by 11th of jan"
